Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
CB,5,0.9268958333333334,0.9879583333333333,11.021778299997095
CB,6,0.9858125,0.9879583333333333,14.846392600011313
CB,7,0.9817499999999999,0.9879583333333333,13.2445757999958
CB,8,0.9883541666666668,0.9883541666666668,15.528557900019223
CB,9,0.9880000000000001,0.9883541666666668,50.469799999991665
CB,10,0.9425000000000001,0.9883541666666668,3.0979397999763023
CB,11,0.9852083333333332,0.9883541666666668,13.060964099975536
CB,12,0.9896458333333333,0.9896458333333333,81.79931860000943
CB,13,0.9847708333333334,0.9896458333333333,142.48031159999664
CB,14,0.9902708333333333,0.9902708333333333,44.170971899991855
CB,15,0.9792083333333332,0.9902708333333333,54.54938469998888
CB,16,0.9927708333333334,0.9927708333333334,32.70983079998405
CB,17,0.9936875000000001,0.9936875000000001,53.84219279998797
CB,18,0.9926458333333332,0.9936875000000001,34.44376799999736
CB,19,0.9809166666666667,0.9936875000000001,21.124697199993534
CB,20,0.9903124999999999,0.9936875000000001,44.128914000000805
CB,21,0.9858750000000001,0.9936875000000001,38.91641239999444
CB,22,0.9928333333333332,0.9936875000000001,29.66166520002298
CB,23,0.9760208333333333,0.9936875000000001,8.957967700000154
CB,24,0.9937291666666667,0.9937291666666667,31.50503519998165
CB,25,0.9921875,0.9937291666666667,26.821817400021246
CB,26,0.9777916666666666,0.9937291666666667,15.15413469998748
CB,27,0.9897916666666667,0.9937291666666667,34.10537440000917
CB,28,0.9916458333333333,0.9937291666666667,24.642840500018792
CB,29,0.9887499999999999,0.9937291666666667,26.760386200010544
CB,30,0.9914583333333333,0.9937291666666667,47.04711169999791
CB,31,0.9925416666666667,0.9937291666666667,60.549161900009494
CB,32,0.9940416666666667,0.9940416666666667,33.12509390001651
CB,33,0.9936250000000001,0.9940416666666667,40.76732400001492
CB,34,0.9934791666666667,0.9940416666666667,44.41199399999459
CB,35,0.9910208333333334,0.9940416666666667,44.89747820000048
CB,36,0.9886666666666667,0.9940416666666667,51.62574479999603
CB,37,0.9940208333333332,0.9940416666666667,52.52904599998146
CB,38,0.9630625,0.9940416666666667,31.986263400001917
CB,39,0.9942083333333332,0.9942083333333332,33.065365299989935
CB,40,0.9897499999999999,0.9942083333333332,38.18240370001877
CB,41,0.9908125,0.9942083333333332,29.261824399989564
CB,42,0.9939375,0.9942083333333332,38.08138309998321
CB,43,0.995125,0.995125,39.40082670000265
CB,44,0.9944375000000001,0.995125,39.14238950001891
CB,45,0.9944375000000001,0.995125,36.662273499998264
CB,46,0.9919791666666666,0.995125,32.61793189999298
CB,47,0.9942499999999999,0.995125,34.96774529997492
CB,48,0.9940208333333332,0.995125,36.02230640000198
CB,49,0.9789375,0.995125,27.569099499989534
CB,50,0.9916458333333333,0.995125,36.01960319999489
GB,1,0.9869791666666667,0.9869791666666667,177.46765019997838
GB,2,0.9756041666666666,0.9869791666666667,105.93169069997384
GB,3,0.9906874999999999,0.9906874999999999,114.21645549999084
GB,4,0.9891249999999999,0.9906874999999999,113.55995590001112
GB,5,0.9901458333333333,0.9906874999999999,294.01675760000944
GB,6,0.9949583333333333,0.9949583333333333,320.3133049000171
GB,7,0.9626875,0.9949583333333333,48.835621300007915
GB,8,0.9817083333333333,0.9949583333333333,297.6910111999896
GB,9,0.9951874999999999,0.9951874999999999,380.75837429999956
GB,10,0.9844583333333332,0.9951874999999999,106.51238400000148
GB,11,0.99125,0.9951874999999999,266.5659134000016
GB,12,0.9946666666666667,0.9951874999999999,513.513222300011
GB,13,0.9891249999999999,0.9951874999999999,155.72622219999903
GB,14,0.9921666666666666,0.9951874999999999,413.2026218000101
GB,15,0.9873958333333335,0.9951874999999999,157.1634095000045
GB,16,0.9886250000000001,0.9951874999999999,212.67489220001153
GB,17,0.9949999999999999,0.9951874999999999,397.88945029999013
GB,18,0.9885625000000001,0.9951874999999999,647.2759542000131
GB,19,0.9941458333333333,0.9951874999999999,343.928560499975
GB,20,0.9941041666666667,0.9951874999999999,192.30176949998713
GB,21,0.988875,0.9951874999999999,194.02407439998933
GB,22,0.9948750000000001,0.9951874999999999,302.50665789999766
GB,23,0.9947500000000001,0.9951874999999999,267.1876217999961
GB,24,0.9929791666666666,0.9951874999999999,235.95148920000065
GB,25,0.9938541666666667,0.9951874999999999,502.53639339999063
GB,26,0.9931875,0.9951874999999999,277.32710110000335
GB,27,0.9948125000000001,0.9951874999999999,211.96818480000366
GB,28,0.992,0.9951874999999999,253.57101689995034
GB,29,0.9942499999999999,0.9951874999999999,478.8467817000346
GB,30,0.9826041666666667,0.9951874999999999,145.6124717000057
GB,31,0.9907499999999999,0.9951874999999999,106.92262420000043
GB,32,0.9948541666666666,0.9951874999999999,282.7660526999971
GB,33,0.9957708333333333,0.9957708333333333,321.1982306999853
GB,34,0.9951041666666667,0.9957708333333333,329.1027128000278
GB,35,0.9940208333333335,0.9957708333333333,253.98148570000194
GB,36,0.9936250000000001,0.9957708333333333,317.96379730000626
GB,37,0.9920833333333332,0.9957708333333333,231.75825869996333
GB,38,0.9900625,0.9957708333333333,292.48779389995616
GB,39,0.9941041666666666,0.9957708333333333,184.35772190004354
GB,40,0.9876458333333333,0.9957708333333333,95.46877490001498
GB,41,0.9930833333333332,0.9957708333333333,387.39805499999784
GB,42,0.9933125,0.9957708333333333,265.0570090000401
GB,43,0.9954791666666667,0.9957708333333333,332.88661719998345
GB,44,0.9950833333333332,0.9957708333333333,377.20004710002104
GB,45,0.9953958333333333,0.9957708333333333,473.18354709999403
GB,46,0.9947083333333333,0.9957708333333333,452.3577007999993
GB,47,0.9879583333333333,0.9957708333333333,191.31367299996782
GB,48,0.9961874999999999,0.9961874999999999,307.5059909999836
GB,49,0.9919166666666666,0.9961874999999999,285.3481162000098
GB,50,0.9912916666666666,0.9961874999999999,165.54582589998608
KNN,1,0.9407291666666666,0.9407291666666666,24.837998300004983
KNN,2,0.90425,0.9407291666666666,5.8322566999995615
KNN,3,0.9395000000000001,0.9407291666666666,36.62634250000701
KNN,4,0.9377083333333334,0.9407291666666666,29.330783100012923
KNN,5,0.945875,0.945875,18.45366249998915
KNN,6,0.9413125000000001,0.945875,8.594613900000695
KNN,7,0.9451458333333334,0.945875,19.811307199997827
KNN,8,0.9442499999999999,0.945875,21.134649199986598
KNN,9,0.9481041666666666,0.9481041666666666,17.170439000008628
KNN,10,0.9344791666666667,0.9481041666666666,15.098135499982163
KNN,11,0.9435833333333333,0.9481041666666666,17.45384760000161
KNN,12,0.9475833333333334,0.9481041666666666,14.9042295999825
KNN,13,0.9424791666666665,0.9481041666666666,6.33296950001386
KNN,14,0.9474791666666669,0.9481041666666666,14.246743499999866
KNN,15,0.9138541666666666,0.9481041666666666,3.7941593999858014
KNN,16,0.9402708333333333,0.9481041666666666,21.2654575999768
KNN,17,0.9447708333333333,0.9481041666666666,18.373429500003112
KNN,18,0.9475833333333334,0.9481041666666666,11.994721299997764
KNN,19,0.9347291666666667,0.9481041666666666,19.998451099992963
KNN,20,0.9367708333333333,0.9481041666666666,4.572727899998426
KNN,21,0.9391041666666666,0.9481041666666666,33.05923119999352
KNN,22,0.9475833333333334,0.9481041666666666,16.298559299990302
KNN,23,0.9479583333333332,0.9481041666666666,12.511044799990486
KNN,24,0.9479583333333335,0.9481041666666666,13.499970500008203
KNN,25,0.9479583333333335,0.9481041666666666,15.126760000013746
KNN,26,0.9472916666666666,0.9481041666666666,16.599720700003672
KNN,27,0.9410624999999999,0.9481041666666666,19.69329480000306
KNN,28,0.9479583333333335,0.9481041666666666,13.824465500016231
KNN,29,0.9457708333333332,0.9481041666666666,15.657754200015916
KNN,30,0.9410000000000001,0.9481041666666666,16.293921300006332
KNN,31,0.9464583333333334,0.9481041666666666,14.868307900003856
KNN,32,0.9479583333333335,0.9481041666666666,13.34786670000176
KNN,33,0.9480000000000001,0.9481041666666666,14.856789200013736
KNN,34,0.9481041666666666,0.9481041666666666,14.251193800009787
KNN,35,0.9481041666666666,0.9481041666666666,12.70440069999313
KNN,36,0.9348333333333333,0.9481041666666666,3.8788563999987673
KNN,37,0.942,0.9481041666666666,13.795450600009644
KNN,38,0.9471041666666666,0.9481041666666666,11.155950999993365
KNN,39,0.9464583333333334,0.9481041666666666,13.983390400011558
KNN,40,0.9407708333333333,0.9481041666666666,5.61612089999835
KNN,41,0.9482083333333333,0.9482083333333333,14.535114899976179
KNN,42,0.9481041666666666,0.9482083333333333,14.257313399983104
KNN,43,0.9479583333333332,0.9482083333333333,13.490050899999915
KNN,44,0.944875,0.9482083333333333,9.775836999993771
KNN,45,0.9481041666666666,0.9482083333333333,14.228565500001423
KNN,46,0.9469375,0.9482083333333333,15.412851900007809
KNN,47,0.9469166666666666,0.9482083333333333,17.04411259997869
KNN,48,0.943,0.9482083333333333,18.069821599987336
KNN,49,0.9406666666666667,0.9482083333333333,7.905013999989023
KNN,50,0.9464166666666667,0.9482083333333333,14.217343800002709
LDA,1,0.8953125,0.8953125,1.7068549999967217
LDA,2,0.8953125,0.8953125,2.1919842999777757
LDA,3,0.8953125,0.8953125,1.6309985999832861
LDA,4,0.8953125,0.8953125,1.5574254000093788
LDA,5,0.8953125,0.8953125,1.3711864000069909
LDA,6,0.8953125,0.8953125,1.704735699982848
LDA,7,0.8953125,0.8953125,1.3705246999743395
LDA,8,0.8953125,0.8953125,1.6183145000250079
LDA,9,0.8953125,0.8953125,2.01557370001683
LDA,10,0.8953125,0.8953125,1.4178029000177048
