Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
AdaBoost,1,0.9390208333333334,0.9390208333333334,70.04176639998332
AdaBoost,2,0.835875,0.9390208333333334,42.31632419995731
AdaBoost,3,0.9128125,0.9390208333333334,111.654004800017
AdaBoost,4,0.8633750000000001,0.9390208333333334,187.5956157000037
AdaBoost,5,0.8728541666666667,0.9390208333333334,86.19514229998458
AdaBoost,6,0.8496875000000002,0.9390208333333334,153.27654509997228
AdaBoost,7,0.9141041666666666,0.9390208333333334,110.83217890001832
AdaBoost,8,0.8429375,0.9390208333333334,123.46467999997547
AdaBoost,9,0.9195416666666668,0.9390208333333334,29.148242499970365
AdaBoost,10,0.8384791666666667,0.9390208333333334,66.58707800001139
AdaBoost,11,0.8841666666666665,0.9390208333333334,182.87091869994765
AdaBoost,12,0.8766458333333332,0.9390208333333334,24.21148930001073
AdaBoost,13,0.8941874999999999,0.9390208333333334,25.996762099966872
AdaBoost,14,0.9085,0.9390208333333334,74.4808382000192
AdaBoost,15,0.8868541666666667,0.9390208333333334,112.89941579999868
AdaBoost,16,0.9083125,0.9390208333333334,56.8248445999925
AdaBoost,17,0.8687291666666667,0.9390208333333334,177.2499215999851
AdaBoost,18,0.9343958333333332,0.9390208333333334,100.27724149997812
AdaBoost,19,0.8994583333333332,0.9390208333333334,121.49088709999342
AdaBoost,20,0.9276041666666666,0.9390208333333334,192.88101830001688
AdaBoost,21,0.8750833333333334,0.9390208333333334,211.29017360002035
AdaBoost,22,0.9298541666666666,0.9390208333333334,147.75671380001586
AdaBoost,23,0.9273958333333332,0.9390208333333334,166.32336099998793
AdaBoost,24,0.8929791666666667,0.9390208333333334,130.22799379995558
AdaBoost,25,0.9148958333333332,0.9390208333333334,156.4733520000009
AdaBoost,26,0.9387291666666668,0.9390208333333334,182.14028910000343
AdaBoost,27,0.933125,0.9390208333333334,117.10344400000758
AdaBoost,28,0.9045,0.9390208333333334,176.7430245000287
AdaBoost,29,0.8964791666666667,0.9390208333333334,270.294456899981
AdaBoost,30,0.8959166666666667,0.9390208333333334,89.0564527999959
AdaBoost,31,0.9368541666666668,0.9390208333333334,174.6207753000199
AdaBoost,32,0.93625,0.9390208333333334,156.19457130000228
AdaBoost,33,0.9223125,0.9390208333333334,124.1772987000295
AdaBoost,34,0.7526249999999999,0.9390208333333334,93.42621870001312
AdaBoost,35,0.9422291666666668,0.9422291666666668,221.5560898000258
AdaBoost,36,0.9182083333333336,0.9422291666666668,306.7507752000238
AdaBoost,37,0.9265,0.9422291666666668,254.17184200003976
AdaBoost,38,0.9422291666666668,0.9422291666666668,196.098977799993
AdaBoost,39,0.9081666666666668,0.9422291666666668,293.1499347999925
AdaBoost,40,0.9139583333333334,0.9422291666666668,163.74663950002287
AdaBoost,41,0.8630416666666667,0.9422291666666668,150.79481390002184
AdaBoost,42,0.9457708333333334,0.9457708333333334,169.46934589999728
AdaBoost,43,0.9476041666666668,0.9476041666666668,174.56897169997683
AdaBoost,44,0.9453125,0.9476041666666668,178.04651909996755
AdaBoost,45,0.9496458333333332,0.9496458333333332,197.66070609999588
AdaBoost,46,0.9509791666666668,0.9509791666666668,230.42670950002503
AdaBoost,47,0.9506666666666664,0.9509791666666668,266.14706069999374
AdaBoost,48,0.9368958333333334,0.9509791666666668,161.31800919998204
AdaBoost,49,0.9260416666666668,0.9509791666666668,196.8136111999629
AdaBoost,50,0.948875,0.9509791666666668,203.16837190004296
LR,1,0.8769583333333333,0.8769583333333333,4.057602800021414
LR,2,0.8964791666666667,0.8964791666666667,11.549645000020972
LR,3,0.7819791666666667,0.8964791666666667,6.856394400005229
LR,4,0.8953541666666667,0.8964791666666667,7.396691199974157
LR,5,0.8972708333333334,0.8972708333333334,10.931673099985346
LR,6,0.8513333333333334,0.8972708333333334,5.551862399966922
LR,7,0.8817083333333334,0.8972708333333334,4.912264799990226
LR,8,0.8465,0.8972708333333334,8.488905299978796
LR,9,0.8937708333333333,0.8972708333333334,9.344093699997757
LR,10,0.8955416666666667,0.8972708333333334,9.56099719996564
LR,11,0.89725,0.8972708333333334,9.910696599981748
LR,12,0.89725,0.8972708333333334,7.699698999989778
LR,13,0.89725,0.8972708333333334,7.511321700003464
LR,14,0.89725,0.8972708333333334,10.114094700023998
LR,15,0.8972291666666667,0.8972708333333334,8.964288700022735
LR,16,0.8972291666666667,0.8972708333333334,8.342126300034579
LR,17,0.8970625,0.8972708333333334,7.967979000008199
LR,18,0.89725,0.8972708333333334,8.555176199995913
LR,19,0.8955208333333333,0.8972708333333334,5.200054100016132
LR,20,0.8738958333333334,0.8972708333333334,3.797251200012397
LR,21,0.8973125,0.8973125,7.187746999959927
LR,22,0.8972291666666667,0.8973125,10.883843199990224
LR,23,0.89725,0.8973125,6.759632800007239
LR,24,0.89725,0.8973125,6.22140889998991
LR,25,0.8963958333333334,0.8973125,6.930070100002922
LR,26,0.8972708333333334,0.8973125,7.852747299999464
LR,27,0.8961666666666666,0.8973125,5.9047347999876365
LR,28,0.8968958333333333,0.8973125,6.381884899979923
LR,29,0.8957083333333333,0.8973125,6.775252199964598
LR,30,0.8972291666666667,0.8973125,7.740478900028393
LR,31,0.8741458333333334,0.8973125,3.991887399984989
LR,32,0.89725,0.8973125,7.562710699974559
LR,33,0.8972708333333334,0.8973125,7.270588200015482
LR,34,0.8969166666666666,0.8973125,7.051856499980204
LR,35,0.8972708333333334,0.8973125,7.315136900055222
LR,36,0.8972083333333334,0.8973125,7.2329906999948435
LR,37,0.8952708333333333,0.8973125,5.161315999983344
LR,38,0.89725,0.8973125,7.359156899969093
LR,39,0.8922708333333335,0.8973125,5.007378100010101
LR,40,0.8972083333333334,0.8973125,6.947228699980769
LR,41,0.89725,0.8973125,7.057192899985239
LR,42,0.8972083333333334,0.8973125,7.443487600015942
LR,43,0.6380000000000001,0.8973125,3.947139199997764
LR,44,0.8968958333333333,0.8973125,6.942032699997071
LR,45,0.8972083333333334,0.8973125,7.484754899982363
LR,46,0.89725,0.8973125,7.539050800027326
LR,47,0.8877708333333333,0.8973125,4.583916099974886
LR,48,0.89725,0.8973125,8.919942100008484
LR,49,0.8623333333333333,0.8973125,4.016458600002807
LR,50,0.8972083333333334,0.8973125,7.113397600012831
KNN,1,0.9382291666666667,0.9382291666666667,22.14184419999947
KNN,2,0.9444583333333334,0.9444583333333334,40.416380599999684
KNN,3,0.9407708333333333,0.9444583333333334,13.994380799999817
KNN,4,0.9447916666666666,0.9447916666666666,25.01176839999971
KNN,5,0.9366249999999999,0.9447916666666666,58.93573000000015
KNN,6,0.9377083333333334,0.9447916666666666,19.46066289999999
KNN,7,0.90425,0.9447916666666666,9.520928699999786
KNN,8,0.9354166666666666,0.9447916666666666,10.341042999999445
KNN,9,0.9390416666666667,0.9447916666666666,25.084352500000023
KNN,10,0.9480000000000001,0.9480000000000001,28.097034399999757
KNN,11,0.9382291666666667,0.9480000000000001,55.94870289999926
KNN,12,0.9481041666666666,0.9481041666666666,29.275148999999146
KNN,13,0.9481041666666666,0.9481041666666666,31.294018500000675
KNN,14,0.9480000000000001,0.9481041666666666,44.52484120000008
KNN,15,0.9448958333333334,0.9481041666666666,36.38981919999969
KNN,16,0.9487916666666665,0.9487916666666665,25.97408060000089
KNN,17,0.9415208333333333,0.9487916666666665,14.992030200000954
KNN,18,0.9475833333333334,0.9487916666666665,30.36790909999945
KNN,19,0.9464583333333334,0.9487916666666665,32.16931210000075
KNN,20,0.9451458333333334,0.9487916666666665,34.33602229999997
KNN,21,0.9377291666666666,0.9487916666666665,58.741328899999644
KNN,22,0.9482083333333333,0.9487916666666665,26.66089440000178
KNN,23,0.9470416666666667,0.9487916666666665,22.691490999999587
KNN,24,0.9474791666666669,0.9487916666666665,19.00742199999877
KNN,25,0.9457708333333332,0.9487916666666665,28.385880899999393
KNN,26,0.9439166666666667,0.9487916666666665,38.317637500000274
KNN,27,0.9252916666666666,0.9487916666666665,14.72500559999935
KNN,28,0.9472916666666666,0.9487916666666665,27.639939999999115
KNN,29,0.9479583333333332,0.9487916666666665,23.864081700001407
KNN,30,0.9403333333333332,0.9487916666666665,23.427078900000197
KNN,31,0.9412916666666667,0.9487916666666665,12.980323800000406
KNN,32,0.9482083333333333,0.9487916666666665,33.26931399999921
KNN,33,0.9479583333333332,0.9487916666666665,28.217725800001062
KNN,34,0.945875,0.9487916666666665,19.34943530000055
KNN,35,0.9469166666666666,0.9487916666666665,22.99181959999987
KNN,36,0.9482083333333333,0.9487916666666665,21.196132099999886
KNN,37,0.944875,0.9487916666666665,15.584161599999788
KNN,38,0.9414791666666666,0.9487916666666665,11.326933099999223
KNN,39,0.9402708333333333,0.9487916666666665,28.349233499999173
KNN,40,0.9311666666666667,0.9487916666666665,5.47925639999994
KNN,41,0.9423958333333333,0.9487916666666665,26.467635799999698
KNN,42,0.9482083333333333,0.9487916666666665,17.764551899999788
KNN,43,0.945875,0.9487916666666665,17.319557399998303
KNN,44,0.9482083333333333,0.9487916666666665,17.657537900000534
KNN,45,0.9477500000000001,0.9487916666666665,18.77760269999999
KNN,46,0.9475833333333334,0.9487916666666665,22.742151399999784
KNN,47,0.9469375,0.9487916666666665,70.88075249999929
KNN,48,0.9477500000000001,0.9487916666666665,73.30518949999896
KNN,49,0.9387708333333332,0.9487916666666665,27.808930900000632
KNN,50,0.9422708333333333,0.9487916666666665,53.890244000000166
LinearSVC,1,0.8826041666666666,0.8826041666666666,2.554714600000807
LinearSVC,2,0.8947083333333333,0.8947083333333333,2.7056596000002173
LinearSVC,3,0.8448541666666667,0.8947083333333333,2.408249899999646
LinearSVC,4,0.8970416666666665,0.8970416666666665,3.43836999999985
LinearSVC,5,0.8969583333333333,0.8970416666666665,9.717074000000139
LinearSVC,6,0.8761041666666667,0.8970416666666665,3.3069101000000956
LinearSVC,7,0.8939583333333333,0.8970416666666665,3.0485687000000325
LinearSVC,8,0.8718125000000001,0.8970416666666665,2.8326390000001993
LinearSVC,9,0.8901041666666666,0.8970416666666665,2.952894699999888
LinearSVC,10,0.8924583333333332,0.8970416666666665,2.7403673000007984
LinearSVC,11,0.8970208333333332,0.8970416666666665,3.3341895999983535
LinearSVC,12,0.8970208333333332,0.8970416666666665,2.9483110000001034
LinearSVC,13,0.8969583333333333,0.8970416666666665,3.093072300000131
LinearSVC,14,0.8970208333333332,0.8970416666666665,3.012145499998951
LinearSVC,15,0.8969583333333334,0.8970416666666665,3.0182808999998088
LinearSVC,16,0.8969999999999999,0.8970416666666665,3.4010462000005646
LinearSVC,17,0.8969791666666665,0.8970416666666665,3.554832899999383
LinearSVC,18,0.8970625,0.8970625,3.5039677000004303
LinearSVC,19,0.8970416666666667,0.8970625,3.644989099999293
LinearSVC,20,0.8970416666666667,0.8970625,4.511290799999188
LinearSVC,21,0.8955416666666668,0.8970625,4.689122099998713
