Model,Iteration,CV_Mean,Best_Score_So_Far,Iteration_Runtime_Sec
LR,36,0.89725,0.8972916666666666,6.932962799997767
LR,37,0.89725,0.8972916666666666,6.798884399991948
LR,38,0.8969583333333333,0.8972916666666666,7.015184299991233
LR,39,0.8972291666666667,0.8972916666666666,5.903495499995188
LR,40,0.8959374999999999,0.8972916666666666,4.502379099998507
LR,41,0.8972291666666667,0.8973125,4.9596201999956975
LR,42,0.89725,0.8973125,5.97972019998997
LR,43,0.8958541666666667,0.8973125,5.442992800002685
LR,44,0.8973125,0.8973125,6.232579200004693
LR,45,0.89725,0.8973125,7.010603400005493
LR,46,0.8972708333333334,0.8973125,7.3402218999981415
LR,47,0.89725,0.8973125,6.7289733000070555
LR,48,0.8972708333333334,0.8973125,6.114925200003199
LR,49,0.8971874999999999,0.8973125,6.211221799996565
LR,50,0.89725,0.8973125,6.502110300003551
LDA,1,0.8953125,0.8953125,2.971513500000583
LDA,2,0.8953125,0.8953125,2.7944311000028392
LDA,3,0.8953125,0.8953125,5.209053500002483
LDA,4,0.8953125,0.8953125,5.474136900011217
LDA,5,0.8953125,0.8953125,5.732209300011164
LDA,6,0.8953125,0.8953125,5.761889700006577
LDA,7,0.8953125,0.8953125,6.771554299994023
LDA,8,0.8953125,0.8953125,6.925122899992857
LDA,9,0.8953125,0.8953125,6.774983499999507
LDA,10,0.8953125,0.8953125,5.670504900001106
LDA,11,0.8953125,0.8953125,4.361432000005152
LDA,12,0.8953125,0.8953125,4.1169375000026776
LDA,13,0.8953125,0.8953125,3.457509999992908
LDA,14,0.8953125,0.8953125,2.9656852999905823
LDA,15,0.8953125,0.8953125,2.8617239000013797
LDA,16,0.8953125,0.8953125,2.8441461000038544
LDA,17,0.8953125,0.8953125,2.542604600006598
LDA,18,0.8953125,0.8953125,2.655262100000982
LDA,19,0.8953125,0.8953125,2.68239660000836
LDA,20,0.8953125,0.8953125,2.5095665999979246
LDA,21,0.8953125,0.8953125,2.5371027999935905
LDA,22,0.8953125,0.8953125,2.50280250000651
LDA,23,0.8953125,0.8953125,2.959019100002479
LDA,24,0.8953125,0.8953125,2.4923784999991767
LDA,25,0.8953125,0.8953125,2.5212734999950044
LDA,26,0.8953125,0.8953125,2.7627137000090443
LDA,27,0.8953125,0.8953125,2.628024200006621
LDA,28,0.8953125,0.8953125,2.52334119999432
LDA,29,0.8953125,0.8953125,2.647578199990676
LDA,30,0.8953125,0.8953125,2.5356140000076266
LDA,31,0.8953125,0.8953125,2.5544397000048775
LDA,32,0.8953125,0.8953125,2.7306667000084417
LDA,33,0.8953125,0.8953125,2.5184885000053328
LDA,34,0.8953125,0.8953125,2.4895300999924075
LDA,35,0.8953125,0.8953125,2.5545120000024326
LDA,36,0.8953125,0.8953125,2.505191999996896
LDA,37,0.8953125,0.8953125,2.529264199998579
LDA,38,0.8953125,0.8953125,2.5779428999958327
LDA,39,0.8953125,0.8953125,2.5409717000002274
LDA,40,0.8953125,0.8953125,2.4994031000096584
LDA,41,0.8953125,0.8953125,5.327286899992032
LDA,42,0.8953125,0.8953125,4.589390300010564
LDA,43,0.8953125,0.8953125,4.550565700003062
LDA,44,0.8953125,0.8953125,4.78424759999325
LDA,45,0.8953125,0.8953125,3.8193645999999717
LDA,46,0.8953125,0.8953125,3.203422499995213
LDA,47,0.8953125,0.8953125,3.1750958999909926
LDA,48,0.8953125,0.8953125,3.4406878000008874
LDA,49,0.8953125,0.8953125,3.606258200001321
LDA,50,0.8953125,0.8953125,3.2191143999953056
QDA,1,0.8408541666666667,0.8408541666666667,6.5952252999995835
QDA,2,0.8624375000000001,0.8624375000000001,6.058985699986806
QDA,3,0.8353333333333334,0.8624375000000001,5.486444800000754
QDA,4,0.845375,0.8624375000000001,6.122134300007019
QDA,5,0.8936249999999999,0.8936249999999999,6.5003157000028295
QDA,6,0.8263541666666667,0.8936249999999999,4.768205100001069
QDA,7,0.8415833333333333,0.8936249999999999,3.2287478000071133
QDA,8,0.8398958333333333,0.8936249999999999,2.8178068999986863
QDA,9,0.8895416666666666,0.8936249999999999,2.685707299999194
QDA,10,0.8615416666666667,0.8936249999999999,2.5522367999947164
QDA,11,0.8408541666666667,0.8936249999999999,2.5440648999938276
QDA,12,0.8624375000000001,0.8936249999999999,2.6580410999886226
QDA,13,0.8353333333333334,0.8936249999999999,2.5908229000051506
QDA,14,0.845375,0.8936249999999999,2.5714286000002176
QDA,15,0.8936249999999999,0.8936249999999999,2.6445264000067255
QDA,16,0.8263541666666667,0.8936249999999999,2.9582848999998532
QDA,17,0.8415833333333333,0.8936249999999999,2.5048030000034487
QDA,18,0.8398958333333333,0.8936249999999999,2.5899427000113064
QDA,19,0.8895416666666666,0.8936249999999999,2.6219735000049695
QDA,20,0.8615416666666667,0.8936249999999999,2.762693600001512
QDA,21,0.8875208333333333,0.8936249999999999,2.7333108999882825
QDA,22,0.8924375,0.8936249999999999,2.607683599999291
QDA,23,0.8924375,0.8936249999999999,2.6524461999943014
QDA,24,0.8696666666666667,0.8936249999999999,2.548696599988034
QDA,25,0.8883333333333333,0.8936249999999999,2.6118895999970846
QDA,26,0.8924375,0.8936249999999999,2.5691370999993524
QDA,27,0.8698750000000001,0.8936249999999999,2.7791638000053354
QDA,28,0.8924375,0.8936249999999999,2.6315464999934193
QDA,29,0.8879166666666667,0.8936249999999999,3.4403818999999203
QDA,30,0.8795625000000001,0.8936249999999999,3.7499669999961043
QDA,31,0.8919791666666667,0.8985208333333332,3.4431813999981387
QDA,32,0.895875,0.8985208333333332,3.731168099999195
QDA,33,0.8973958333333334,0.8985208333333332,3.815837999994983
QDA,34,0.8799583333333333,0.8985208333333332,3.2806924000033177
QDA,35,0.8895416666666666,0.8985208333333332,3.2890130000014324
QDA,36,0.8985208333333332,0.8985208333333332,3.3387977999955183
QDA,37,0.8870625000000001,0.8985208333333332,3.4671240000025136
QDA,38,0.8895624999999999,0.8985208333333332,3.059970300004352
QDA,39,0.8907083333333334,0.8985208333333332,2.8801349999994272
QDA,40,0.8795416666666668,0.8985208333333332,2.850937700000941
QDA,41,0.8976666666666666,0.8986458333333334,2.9012959000101546
QDA,42,0.8986041666666666,0.8986458333333334,2.805291500000749
QDA,43,0.8968333333333334,0.8986458333333334,2.792815699998755
QDA,44,0.8961250000000002,0.8986458333333334,2.809438099997351
QDA,45,0.8959374999999999,0.8986458333333334,3.1184560999972746
QDA,46,0.8959791666666668,0.8986458333333334,2.853033699997468
QDA,47,0.897125,0.8986458333333334,3.154993899996043
QDA,48,0.8944583333333334,0.8986458333333334,2.7706127999990713
QDA,49,0.89825,0.8986458333333334,2.7399987999961013
QDA,50,0.8986458333333334,0.8986458333333334,2.811970500013558
NB,1,0.8430416666666666,0.8430416666666666,2.5349945000052685
NB,2,0.8430416666666666,0.8430416666666666,2.2035150000010617
NB,3,0.8430416666666666,0.8430416666666666,2.2991879000037443
NB,4,0.8430416666666666,0.8430416666666666,2.32642680000572
NB,5,0.8430416666666666,0.8430416666666666,2.2959107999922708
NB,6,0.8430416666666666,0.8430416666666666,2.2809638000035193
NB,7,0.8430416666666666,0.8430416666666666,2.1907936000061454
NB,8,0.8430416666666666,0.8430416666666666,2.202114400002756
NB,9,0.8430416666666666,0.8430416666666666,2.750560599990422
NB,10,0.8430416666666666,0.8430416666666666,2.295004699990386
NB,11,0.8430416666666666,0.8430416666666666,6.118108700000448
NB,12,0.8430416666666666,0.8430416666666666,5.34450680000009
NB,13,0.8430416666666666,0.8430416666666666,5.185710999998264
NB,14,0.8430416666666666,0.8430416666666666,4.592971900012344
NB,15,0.8430416666666666,0.8430416666666666,3.4002768999926047
NB,16,0.8430416666666666,0.8430416666666666,2.454390799990506
NB,17,0.8430416666666666,0.8430416666666666,2.4983959000092
NB,18,0.8430416666666666,0.8430416666666666,2.972162299993215
NB,19,0.8430416666666666,0.8430416666666666,2.89503379999951
NB,20,0.8430416666666666,0.8430416666666666,2.8617010999878403
NB,21,0.8430416666666666,0.8430416666666666,2.518070699996315
NB,22,0.8430416666666666,0.8430416666666666,2.6145808000001125
NB,23,0.8430416666666666,0.8430416666666666,2.6752024999877904
NB,24,0.8430416666666666,0.8430416666666666,3.1130154999991646
NB,25,0.8430416666666666,0.8430416666666666,3.076263499999186
NB,26,0.8430416666666666,0.8430416666666666,2.753259599994635
NB,27,0.8430416666666666,0.8430416666666666,2.913011099997675
NB,28,0.8430416666666666,0.8430416666666666,2.8166627999889897
NB,29,0.8430416666666666,0.8430416666666666,2.59135210000386
NB,30,0.8430416666666666,0.8430416666666666,2.7759470000019064
NB,31,0.8430416666666666,0.8430416666666666,2.6969185000052676
NB,32,0.8430416666666666,0.8430416666666666,3.1838416999962647
NB,33,0.8430416666666666,0.8430416666666666,2.7147200999897905
NB,34,0.8430416666666666,0.8430416666666666,2.8134015000105137
NB,35,0.8430416666666666,0.8430416666666666,2.8755413000035333
NB,36,0.8430416666666666,0.8430416666666666,2.71051790000638
NB,37,0.8430416666666666,0.8430416666666666,3.0643310000014026
NB,38,0.8430416666666666,0.8430416666666666,3.2048511000029976
NB,39,0.8430416666666666,0.8430416666666666,2.5273523000068963
NB,40,0.8430416666666666,0.8430416666666666,2.5996392000088235
NB,41,0.8430416666666666,0.8430416666666666,2.427953999998863
NB,42,0.8430416666666666,0.8430416666666666,2.5474001999973552
NB,43,0.8430416666666666,0.8430416666666666,3.1885504000092624
NB,44,0.8430416666666666,0.8430416666666666,3.1324543000082485
NB,45,0.8430416666666666,0.8430416666666666,3.0436515000037616
NB,46,0.8430416666666666,0.8430416666666666,3.2703099999926053
NB,47,0.8430416666666666,0.8430416666666666,2.5585087000072235
NB,48,0.8430416666666666,0.8430416666666666,3.033305899996776
NB,49,0.8430416666666666,0.8430416666666666,2.9183941000082996
NB,50,0.8430416666666666,0.8430416666666666,3.0583696000103373
LinearSVC,1,0.8968125,0.8968125,5.177435899997363
LinearSVC,2,0.8970416666666667,0.8970416666666667,3.4377352000010433
LinearSVC,3,0.8652291666666667,0.8970416666666667,2.908495399999083
LinearSVC,4,0.8969999999999999,0.8970416666666667,3.5028623000107473
LinearSVC,5,0.8544583333333332,0.8970416666666667,2.67941179999616
LinearSVC,6,0.8916458333333332,0.8970416666666667,3.1683115000050748
LinearSVC,7,0.8969374999999999,0.8970416666666667,3.352857599995332
LinearSVC,8,0.88925,0.8970416666666667,2.8704557999881217
LinearSVC,9,0.8938750000000001,0.8970416666666667,2.8137476999982027
LinearSVC,10,0.8969999999999999,0.8970416666666667,3.3843754999979865
LinearSVC,11,0.8968125,0.8970416666666667,5.561953299999004
LinearSVC,12,0.8970416666666667,0.8970416666666667,3.5937015999952564
LinearSVC,13,0.8652291666666667,0.8970416666666667,2.945156700006919
LinearSVC,14,0.8969999999999999,0.8970416666666667,3.3243923999980325
LinearSVC,15,0.8544583333333332,0.8970416666666667,2.7133749000058742
LinearSVC,16,0.8916458333333332,0.8970416666666667,3.170326199993724
LinearSVC,17,0.8969374999999999,0.8970416666666667,3.364397299999837
LinearSVC,18,0.88925,0.8970416666666667,2.900271899998188
LinearSVC,19,0.8938750000000001,0.8970416666666667,2.884909100001096
LinearSVC,20,0.8969999999999999,0.8970416666666667,3.2503558000025805
LinearSVC,21,0.8971041666666666,0.8971041666666666,4.084862100004102
LinearSVC,22,0.8970208333333332,0.8971041666666666,4.362614499987103
LinearSVC,23,0.8715625000000001,0.8971041666666666,3.025639500003308
LinearSVC,24,0.8969791666666665,0.8971041666666666,3.363687699995353
LinearSVC,25,0.8970208333333332,0.8971041666666666,3.2878474999888567
LinearSVC,26,0.8970208333333332,0.8971041666666666,3.3201912000076845
LinearSVC,27,0.8969791666666665,0.8971041666666666,3.3902333000005456
LinearSVC,28,0.8970208333333332,0.8971041666666666,3.364102499996079
LinearSVC,29,0.8968958333333333,0.8971041666666666,4.541062400006922
LinearSVC,30,0.8969791666666668,0.8971041666666666,3.5710198000015225
LinearSVC,31,0.8970208333333332,0.897125,3.3502401000005193
LinearSVC,32,0.8965416666666666,0.897125,33.292884599999525
LinearSVC,33,0.897125,0.897125,7.714685899991309
LinearSVC,34,0.8969166666666666,0.897125,4.374227099993732
LinearSVC,35,0.8970208333333332,0.897125,3.383899200009182
LinearSVC,36,0.8965416666666666,0.897125,35.02599000000919
LinearSVC,37,0.8970208333333332,0.897125,4.273354099990684
LinearSVC,38,0.8965416666666666,0.897125,4.071557600007509
LinearSVC,39,0.8970833333333333,0.897125,4.396919099992374
LinearSVC,40,0.8965,0.897125,4.109281199998804
LinearSVC,41,0.8970416666666667,0.8971250000000002,3.642995600006543
LinearSVC,42,0.8969999999999999,0.8971250000000002,3.7227431000064826
LinearSVC,43,0.8969791666666665,0.8971250000000002,3.6742766999959713
LinearSVC,44,0.8959166666666667,0.8971250000000002,4.914071399995009
LinearSVC,45,0.8970416666666667,0.8971250000000002,4.295547799993074
LinearSVC,46,0.8967916666666668,0.8971250000000002,4.715747199996258
LinearSVC,47,0.8969999999999999,0.8971250000000002,9.272091200007708
LinearSVC,48,0.8964166666666668,0.8971250000000002,3.6787870999978622
LinearSVC,49,0.8962291666666665,0.8971250000000002,3.507307799998671
LinearSVC,50,0.8971250000000002,0.8971250000000002,6.421142399995006
KNN,1,0.9338750000000001,0.9338750000000001,52.89678360000835
KNN,2,0.9317291666666666,0.9338750000000001,47.00979989999905
KNN,3,0.9403333333333332,0.9403333333333332,34.480783399994834
KNN,4,0.9459791666666666,0.9459791666666666,32.40362390001246
KNN,5,0.9348749999999999,0.9459791666666666,55.53182390000438
KNN,6,0.9336458333333333,0.9459791666666666,61.59206299998914
KNN,7,0.9400833333333333,0.9459791666666666,31.499502999999095
KNN,8,0.945875,0.9459791666666666,19.506547500001034
KNN,9,0.9435,0.9459791666666666,24.84867829999712
KNN,10,0.9356041666666666,0.9459791666666666,9.910043500000029
KNN,11,0.9338750000000001,0.9459791666666666,57.48412310000276
KNN,12,0.9317291666666666,0.9459791666666666,26.717544900006033
KNN,13,0.9403333333333332,0.9459791666666666,22.407237000006717
KNN,14,0.9459791666666666,0.9459791666666666,31.02678420000302
KNN,15,0.9348749999999999,0.9459791666666666,44.90823220000311
KNN,16,0.9336458333333333,0.9459791666666666,79.88755230000243
KNN,17,0.9400833333333333,0.9459791666666666,44.168908999999985
KNN,18,0.945875,0.9459791666666666,32.50883780000731
KNN,19,0.9435,0.9459791666666666,37.69115199999942
KNN,20,0.9356041666666666,0.9459791666666666,13.880094799998915
KNN,21,0.9469166666666666,0.9481041666666666,40.889604799987865
KNN,22,0.9481041666666666,0.9481041666666666,23.14093390000926
KNN,23,0.944875,0.9481041666666666,30.521142400000826
KNN,24,0.9412083333333333,0.9481041666666666,11.801562299995567
KNN,25,0.9459791666666666,0.9481041666666666,28.989477299997816
KNN,26,0.9342291666666667,0.9481041666666666,57.17753640000592
KNN,27,0.9403333333333332,0.9481041666666666,34.898941100007505
KNN,28,0.9389791666666667,0.9481041666666666,82.16972399999213
KNN,29,0.9380625,0.9481041666666666,39.592424499991466
KNN,30,0.9469166666666666,0.9481041666666666,34.45291839999845
KNN,31,0.9480000000000001,0.9481041666666666,20.57077269999718
KNN,32,0.9469166666666666,0.9481041666666666,18.334482399994158
KNN,33,0.94625,0.9481041666666666,23.816156700006104
KNN,34,0.9472916666666666,0.9481041666666666,21.802290899999207
KNN,35,0.9480000000000001,0.9481041666666666,20.390190899997833
KNN,36,0.9402708333333333,0.9481041666666666,25.589703999998164
KNN,37,0.9477500000000001,0.9481041666666666,21.133256999994046
KNN,38,0.9472916666666666,0.9481041666666666,21.16912350000348
KNN,39,0.9469375,0.9481041666666666,21.401891899993643
KNN,40,0.9464583333333334,0.9481041666666666,22.04580559999158
KNN,41,0.9479583333333332,0.9482083333333333,20.148491999992984
KNN,42,0.9472916666666666,0.9482083333333333,21.341600200001267
KNN,43,0.9475833333333334,0.9482083333333333,18.404360400003497
KNN,44,0.9481041666666666,0.9482083333333333,20.68291409999074
KNN,45,0.9480000000000001,0.9482083333333333,20.655411899992032
KNN,46,0.9475833333333334,0.9482083333333333,18.628515400007018
KNN,47,0.9482083333333333,0.9482083333333333,19.673845700002857
KNN,48,0.9479583333333332,0.9482083333333333,19.225507199997082
KNN,49,0.9481041666666666,0.9482083333333333,20.33010039999499
KNN,50,0.9472916666666666,0.9482083333333333,21.557207999998354
SGD,1,0.8766875000000001,0.8766875000000001,2.6091321999992942
SGD,2,0.8633124999999999,0.8766875000000001,2.659617299999809
SGD,3,0.8933958333333333,0.8933958333333333,2.8527067999966675
SGD,4,0.8916458333333332,0.8933958333333333,3.2945009999966715
SGD,5,0.8713333333333333,0.8933958333333333,2.5150958000012906
SGD,6,0.8650208333333333,0.8933958333333333,2.503521399994497
SGD,7,0.8918333333333333,0.8933958333333333,3.253171799995471
SGD,8,0.8663958333333334,0.8933958333333333,2.699695800009067
SGD,9,0.8876875,0.8933958333333333,2.744539799998165
SGD,10,0.8901458333333334,0.8933958333333333,3.535036000001128
SGD,11,0.8766875000000001,0.8933958333333333,2.5612008000025526
SGD,12,0.8633124999999999,0.8933958333333333,2.647821099992143
SGD,13,0.8933958333333333,0.8933958333333333,2.8354339000070468
SGD,14,0.8916458333333332,0.8933958333333333,3.338147400005255
SGD,15,0.8713333333333333,0.8933958333333333,2.8507217000005767
SGD,16,0.8650208333333333,0.8933958333333333,2.4640220000001136
SGD,17,0.8918333333333333,0.8933958333333333,3.3047312999988208
SGD,18,0.8663958333333334,0.8933958333333333,2.498284399989643
SGD,19,0.8876875,0.8933958333333333,2.650106600005529
SGD,20,0.8901458333333334,0.8933958333333333,3.3095708999899216
SGD,21,0.882375,0.8955416666666667,2.6187935000052676
SGD,22,0.8835208333333334,0.8955416666666667,2.57833629999368
SGD,23,0.8812291666666667,0.8955416666666667,2.5553721000032965
SGD,24,0.8946666666666667,0.8955416666666667,2.871314399992116
SGD,25,0.8877708333333333,0.8955416666666667,2.620913799997652
SGD,26,0.8943750000000001,0.8955416666666667,3.174102799996035
SGD,27,0.8858124999999999,0.8955416666666667,2.6084056999970926
SGD,28,0.8955416666666667,0.8955416666666667,2.991524799988838
SGD,29,0.8896875,0.8955416666666667,4.772442899993621
SGD,30,0.8918125,0.8955416666666667,2.887170199988759
SGD,31,0.8906875,0.8955416666666667,2.694890900005703
SGD,32,0.8759583333333332,0.8955416666666667,2.595805000004475
SGD,33,0.8943541666666667,0.8955416666666667,2.7949198999995133
SGD,34,0.8939375,0.8955416666666667,2.994159399997443
SGD,35,0.8902083333333334,0.8955416666666667,2.7144798999943305
SGD,36,0.8944166666666667,0.8955416666666667,3.151021199999377
SGD,37,0.8797499999999999,0.8955416666666667,2.5979957999952603
SGD,38,0.8944791666666665,0.8955416666666667,2.9144639000005554
SGD,39,0.893375,0.8955416666666667,3.1492990999977337
SGD,40,0.8776250000000001,0.8955416666666667,2.658106399991084
SGD,41,0.8870000000000001,0.8955416666666667,2.589015499994275
SGD,42,0.8950416666666665,0.8955416666666667,3.2418015000002924
SGD,43,0.8947291666666667,0.8955416666666667,2.8665865999937523
SGD,44,0.8954583333333334,0.8955416666666667,2.7935390999919036
SGD,45,0.8897708333333332,0.8955416666666667,2.6244910999957938
SGD,46,0.8848333333333332,0.8955416666666667,2.604364999991958
SGD,47,0.8951666666666667,0.8955416666666667,3.1480968999967445
SGD,48,0.8942708333333333,0.8955416666666667,3.11599639999622
SGD,49,0.8951041666666667,0.8955416666666667,2.674020400008885
SGD,50,0.8952916666666667,0.8955416666666667,3.075820800004294
XGB,1,0.9786458333333332,0.9786458333333332,9.686610899996595
XGB,2,0.9802083333333332,0.9802083333333332,15.21205380000174
XGB,3,0.9796249999999999,0.9802083333333332,8.686960199993337
XGB,4,0.9333750000000001,0.9802083333333332,6.142358600001899
XGB,5,0.9551875000000001,0.9802083333333332,3.0527780999982497
XGB,6,0.9766041666666666,0.9802083333333332,9.433269300003303
XGB,7,0.9794791666666667,0.9802083333333332,5.632360100004007
XGB,8,0.98375,0.98375,8.015263900000718
XGB,9,0.947625,0.98375,7.54940180000267
XGB,10,0.985375,0.985375,4.555138200012152
