Model,Iteration,CV_Mean,Best_Score_So_Far,Iteration_Runtime_Sec
GB,43,0.9958125000000001,0.9965416666666667,292.4504629999865
GB,44,0.9952291666666667,0.9965416666666667,357.56201009999495
GB,45,0.9958958333333333,0.9965416666666667,251.8907795000123
GB,46,0.9955416666666667,0.9965416666666667,258.18028480000794
GB,47,0.9946250000000001,0.9965416666666667,217.3153544999659
GB,48,0.9957291666666667,0.9965416666666667,269.4148182999925
GB,49,0.9957083333333333,0.9965416666666667,236.5764120000531
GB,50,0.9957916666666666,0.9965416666666667,342.0430454000016
KNN,1,0.9377083333333334,0.9377083333333334,51.914241300022695
KNN,2,0.9409791666666667,0.9409791666666667,26.023011399956886
KNN,3,0.9410416666666667,0.9410416666666667,12.103369200020097
KNN,4,0.9405208333333335,0.9410416666666667,46.302611899969634
KNN,5,0.9399791666666667,0.9410416666666667,18.87381409999216
KNN,6,0.9370208333333334,0.9410416666666667,29.15210579999257
KNN,7,0.9357291666666667,0.9410416666666667,33.625590300012846
KNN,8,0.9418749999999999,0.9418749999999999,12.76457769999979
KNN,9,0.9435833333333333,0.9435833333333333,25.863819500023965
KNN,10,0.9415208333333333,0.9435833333333333,18.017656599986367
KNN,11,0.9357291666666667,0.9435833333333333,52.98607909999555
KNN,12,0.945875,0.945875,23.197846700029913
KNN,13,0.9447916666666666,0.945875,27.190788200008683
KNN,14,0.9405833333333333,0.945875,21.508875900006387
KNN,15,0.937875,0.945875,26.882892500027083
KNN,16,0.9406666666666667,0.945875,15.681965700001456
KNN,17,0.937875,0.945875,21.250379199977033
KNN,18,0.9410416666666667,0.945875,14.533063099952415
KNN,19,0.9407291666666666,0.945875,36.18819600000279
KNN,20,0.9379583333333332,0.945875,13.075336000008974
KNN,21,0.9375416666666666,0.945875,14.262860299961176
KNN,22,0.9479583333333332,0.9479583333333332,40.16331789997639
KNN,23,0.9474791666666669,0.9479583333333332,31.29174920002697
KNN,24,0.9329583333333333,0.9479583333333332,32.831521500018425
KNN,25,0.9252916666666666,0.9479583333333332,24.84836990002077
KNN,26,0.9138541666666666,0.9479583333333332,8.34333709999919
KNN,27,0.9061875,0.9479583333333332,27.69879840000067
KNN,28,0.9487916666666665,0.9487916666666665,47.836960799992085
KNN,29,0.9294583333333334,0.9487916666666665,39.706268700014334
KNN,30,0.9471041666666666,0.9487916666666665,38.68209349998506
KNN,31,0.944875,0.9487916666666665,50.60100190003868
KNN,32,0.9430416666666668,0.9487916666666665,37.258313000027556
KNN,33,0.9487916666666665,0.9487916666666665,34.540885899972636
KNN,34,0.9482083333333333,0.9487916666666665,26.503683699993417
KNN,35,0.944875,0.9487916666666665,21.820394900045358
KNN,36,0.9407708333333333,0.9487916666666665,9.837308500020299
KNN,37,0.9475833333333334,0.9487916666666665,25.244326399988495
KNN,38,0.9474791666666669,0.9487916666666665,23.339717800030485
KNN,39,0.9479583333333335,0.9487916666666665,36.40002140001161
KNN,40,0.9474791666666669,0.9487916666666665,20.370065800030716
KNN,41,0.9474791666666669,0.9487916666666665,19.77867739996873
KNN,42,0.9487916666666665,0.9487916666666665,26.89239319995977
KNN,43,0.9475833333333334,0.9487916666666665,26.626923700037878
KNN,44,0.9487916666666665,0.9487916666666665,24.385084999958053
KNN,45,0.9479583333333332,0.9487916666666665,25.075624599994626
KNN,46,0.9479583333333332,0.9487916666666665,19.65781960001914
KNN,47,0.9482083333333333,0.9487916666666665,20.901741500012577
KNN,48,0.9474791666666669,0.9487916666666665,24.38792289997218
KNN,49,0.9475833333333334,0.9487916666666665,23.66082589997677
KNN,50,0.9482083333333333,0.9487916666666665,22.572576000005938
LDA,1,0.8953125,0.8953125,1.6596079000155441
LDA,2,0.8953125,0.8953125,1.5574975000345148
LDA,3,0.8953125,0.8953125,1.615537800011225
LDA,4,0.8953125,0.8953125,1.4705590999801643
LDA,5,0.8953125,0.8953125,1.6155299000092782
LDA,6,0.8953125,0.8953125,1.593161600001622
LDA,7,0.8953125,0.8953125,1.4643588000326417
LDA,8,0.8953125,0.8953125,1.395934300031513
LDA,9,0.8953125,0.8953125,1.4095651000388898
LDA,10,0.8953125,0.8953125,1.3931305999867618
LDA,11,0.8953125,0.8953125,1.4583236000034958
LDA,12,0.8953125,0.8953125,1.3314533999655396
LDA,13,0.8953125,0.8953125,1.4564244999783114
LDA,14,0.8953125,0.8953125,1.4933519999613054
LDA,15,0.8953125,0.8953125,1.520575899980031
LDA,16,0.8953125,0.8953125,1.2698091000202112
LDA,17,0.8953125,0.8953125,1.1698823999613523
LDA,18,0.8953125,0.8953125,1.4020266000297852
LDA,19,0.8953125,0.8953125,1.3519308000104502
LDA,20,0.8953125,0.8953125,1.5123782000155188
LDA,21,0.8953125,0.8953125,1.3251228000153787
LDA,22,0.8953125,0.8953125,1.3330988000379875
LDA,23,0.8953125,0.8953125,1.4655860999482684
LDA,24,0.8953125,0.8953125,1.0850742000038736
LDA,25,0.8953125,0.8953125,1.143916100030765
LDA,26,0.8953125,0.8953125,1.548854399996344
LDA,27,0.8953125,0.8953125,2.18254089995753
LDA,28,0.8953125,0.8953125,1.753773199976422
LDA,29,0.8953125,0.8953125,1.70394519995898
LDA,30,0.8953125,0.8953125,1.8118571999948472
LDA,31,0.8953125,0.8953125,1.216509199992288
LDA,32,0.8953125,0.8953125,1.205589900026098
LDA,33,0.8953125,0.8953125,1.3086478000041097
LDA,34,0.8953125,0.8953125,1.5593806999968365
LDA,35,0.8953125,0.8953125,1.670597499993164
LDA,36,0.8953125,0.8953125,1.1966856999788433
LDA,37,0.8953125,0.8953125,1.3874780000187457
LDA,38,0.8953125,0.8953125,1.3240346999955364
LDA,39,0.8953125,0.8953125,1.4446615999913774
LDA,40,0.8953125,0.8953125,1.3582612000172958
LDA,41,0.8953125,0.8953125,1.3322224000003189
LDA,42,0.8953125,0.8953125,1.4315222000004724
LDA,43,0.8953125,0.8953125,1.1067757999990135
LDA,44,0.8953125,0.8953125,1.2226208000211045
LDA,45,0.8953125,0.8953125,1.4061861000373028
LDA,46,0.8953125,0.8953125,1.3173343000235036
LDA,47,0.8953125,0.8953125,1.329132299986668
LDA,48,0.8953125,0.8953125,1.3369278000318445
LDA,49,0.8953125,0.8953125,1.562039199983701
LDA,50,0.8953125,0.8953125,1.160909799975343
LGBM,1,0.9872499999999998,0.9872499999999998,14.340646199998446
LGBM,2,0.9953333333333333,0.9953333333333333,24.160770700022113
LGBM,3,0.9928125,0.9953333333333333,17.669458799995482
LGBM,4,0.9935625,0.9953333333333333,18.665481199976057
LGBM,5,0.991125,0.9953333333333333,7.097801399999298
LGBM,6,0.9833958333333334,0.9953333333333333,3.570529499964323
LGBM,7,0.9900833333333333,0.9953333333333333,3.4142180000199005
LGBM,8,0.9928958333333332,0.9953333333333333,4.289009600004647
LGBM,9,0.9694375,0.9953333333333333,3.595384099986404
LGBM,10,0.9816458333333333,0.9953333333333333,1.955948900023941
LGBM,11,0.9922708333333334,0.9953333333333333,8.373437299975194
LGBM,12,0.9838333333333333,0.9953333333333333,7.208310200017877
LGBM,13,0.9938749999999998,0.9953333333333333,27.836825800011866
LGBM,14,0.9942499999999999,0.9953333333333333,24.336892099992838
LGBM,15,0.9950416666666667,0.9953333333333333,8.929467599955387
LGBM,16,0.9738749999999999,0.9953333333333333,6.021768599981442
LGBM,17,0.9958958333333333,0.9958958333333333,9.290843199996743
LGBM,18,0.9961666666666666,0.9961666666666666,20.147581700002775
LGBM,19,0.9964583333333333,0.9964583333333333,8.116504100034945
LGBM,20,0.9879166666666667,0.9964583333333333,9.599524800025392
LGBM,21,0.9956666666666665,0.9964583333333333,15.135948900016956
LGBM,22,0.9948750000000001,0.9964583333333333,7.281151000002865
LGBM,23,0.9970000000000001,0.9970000000000001,15.515158199996222
LGBM,24,0.9969166666666667,0.9970000000000001,14.673101400025189
LGBM,25,0.9929583333333334,0.9970000000000001,11.020588400017004
LGBM,26,0.9948124999999999,0.9970000000000001,14.249246199964546
LGBM,27,0.9842708333333334,0.9970000000000001,8.3226012000232
LGBM,28,0.9965416666666667,0.9970000000000001,9.469470700016245
LGBM,29,0.9945,0.9970000000000001,14.071817599993665
LGBM,30,0.9961458333333333,0.9970000000000001,6.975593300012406
LGBM,31,0.9974166666666667,0.9974166666666667,11.263654400012456
LGBM,32,0.9943958333333333,0.9974166666666667,9.026449000055436
LGBM,33,0.9963958333333333,0.9974166666666667,10.715836499992292
LGBM,34,0.9968125000000001,0.9974166666666667,14.044482900004368
LGBM,35,0.9970625,0.9974166666666667,15.975946200022008
LGBM,36,0.9972291666666667,0.9974166666666667,11.100546600006055
LGBM,37,0.9969583333333333,0.9974166666666667,14.969713400001638
LGBM,38,0.9970208333333334,0.9974166666666667,16.22506249998696
LGBM,39,0.9970833333333333,0.9974166666666667,17.118536600028165
LGBM,40,0.9973749999999999,0.9974166666666667,14.422037600015756
LGBM,41,0.9971249999999999,0.9974166666666667,17.342327799997292
LGBM,42,0.9970833333333335,0.9974166666666667,14.063436899974477
LGBM,43,0.9975000000000002,0.9975000000000002,20.106695500027854
LGBM,44,0.9971666666666668,0.9975000000000002,16.393509300018195
LGBM,45,0.9975208333333333,0.9975208333333333,18.540990999958012
LGBM,46,0.9973750000000001,0.9975208333333333,13.469926299992949
LGBM,47,0.9970833333333333,0.9975208333333333,13.463677499967162
LGBM,48,0.9971458333333334,0.9975208333333333,12.603875499975402
LGBM,49,0.9969374999999999,0.9975208333333333,11.684373800002504
LGBM,50,0.9967499999999999,0.9975208333333333,11.669232699961867
LR,1,0.8972916666666666,0.8972916666666666,16.60581939999247
LR,2,0.8972291666666667,0.8972916666666666,1.5575724000227638
LR,3,0.8424375,0.8972916666666666,1.6030380000011064
LR,4,0.8964166666666668,0.8972916666666666,1.5331101000192575
LR,5,0.8522708333333334,0.8972916666666666,1.763145299977623
LR,6,0.8770208333333332,0.8972916666666666,1.4844259999808855
LR,7,0.8946458333333333,0.8972916666666666,1.4682488999678753
LR,8,0.8928125000000001,0.8972916666666666,12.254150699998718
LR,9,0.8958124999999999,0.8972916666666666,15.84280059998855
LR,10,0.8969999999999999,0.8972916666666666,1.51553050003713
LR,11,0.8970833333333333,0.8972916666666666,15.797096300055273
LR,12,0.89725,0.8972916666666666,15.873653899994679
LR,13,0.8692500000000001,0.8972916666666666,1.5051135999965481
LR,14,0.8972708333333334,0.8972916666666666,1.5319175000186078
LR,15,0.8967708333333334,0.8972916666666666,15.346583399979863
LR,16,0.8972291666666667,0.8972916666666666,1.4864561000140384
LR,17,0.8566874999999999,0.8972916666666666,1.3200617000111379
LR,18,0.8972708333333334,0.8972916666666666,1.5151894000009634
LR,19,0.89725,0.8972916666666666,15.661712200031616
LR,20,0.897375,0.897375,1.498668100044597
LR,21,0.8967708333333333,0.897375,15.087861999985762
LR,22,0.8754375000000001,0.897375,2.1614244999946095
LR,23,0.89725,0.897375,16.094948999991175
LR,24,0.89725,0.897375,16.357199100020807
LR,25,0.8972291666666667,0.897375,16.168796099955216
LR,26,0.8972916666666666,0.897375,15.840625200013164
LR,27,0.8911458333333334,0.897375,1.4184433000045829
LR,28,0.897375,0.897375,1.673385700036306
LR,29,0.89725,0.897375,16.00075500004459
LR,30,0.897375,0.897375,1.4282663999474607
LR,31,0.8972083333333334,0.897375,1.7042223999742419
LR,32,0.8972291666666667,0.897375,17.864955199998803
LR,33,0.8970833333333333,0.897375,18.725710000027902
LR,34,0.8972291666666667,0.897375,17.303387599997222
LR,35,0.89725,0.897375,16.13932090002345
LR,36,0.8971875,0.897375,1.4148355000070296
LR,37,0.89725,0.897375,15.584653500001878
LR,38,0.8972916666666666,0.897375,15.741039099986665
LR,39,0.8971875,0.897375,1.5274406999815255
LR,40,0.8969791666666668,0.897375,1.5361503000021912
LR,41,0.8971875,0.897375,2.034587999980431
LR,42,0.8971875,0.897375,1.8870000999886543
LR,43,0.897375,0.897375,1.7006159000447951
LR,44,0.8972291666666667,0.897375,1.8116634999751113
LR,45,0.8971666666666666,0.897375,1.2709386000060476
LR,46,0.8970624999999999,0.897375,1.5661364999832585
LR,47,0.8972083333333334,0.897375,1.6367175000486895
LR,48,0.8973333333333333,0.897375,1.3084534000372514
LR,49,0.8972708333333334,0.897375,1.4592463999870233
LR,50,0.897375,0.897375,1.4843626999645494
LinearSVC,1,0.8969583333333333,0.8969583333333333,3.4233337999903597
LinearSVC,2,0.8970416666666667,0.8970416666666667,5.996780000044964
LinearSVC,3,0.8652291666666667,0.8970416666666667,1.6173552999971434
LinearSVC,4,0.8969999999999999,0.8970416666666667,1.8532439999980852
LinearSVC,5,0.8544583333333332,0.8970416666666667,1.560339599964209
LinearSVC,6,0.8916458333333332,0.8970416666666667,1.920651899999939
LinearSVC,7,0.8969374999999999,0.8970416666666667,1.971520499966573
LinearSVC,8,0.8892291666666667,0.8970416666666667,1.341312200005632
LinearSVC,9,0.8938958333333333,0.8970416666666667,1.3948412999743596
LinearSVC,10,0.8969999999999999,0.8970416666666667,1.7507792999967933
LinearSVC,11,0.8969791666666665,0.8970416666666667,1.8120748999645002
LinearSVC,12,0.8745208333333334,0.8970416666666667,12.676015000033658
LinearSVC,13,0.8969583333333333,0.8970416666666667,2.4208500999957323
LinearSVC,14,0.897,0.8970416666666667,2.259883799997624
LinearSVC,15,0.8967500000000002,0.8970416666666667,2.854109800013248
LinearSVC,16,0.8947499999999999,0.8970416666666667,2.564806599984877
LinearSVC,17,0.896125,0.8970416666666667,10.278265900036786
LinearSVC,18,0.8967916666666668,0.8970416666666667,2.8827654999913648
LinearSVC,19,0.8886666666666667,0.8970416666666667,2.3381229999940842
LinearSVC,20,0.8970208333333332,0.8970416666666667,2.6571221000049263
LinearSVC,21,0.8969999999999999,0.8970416666666667,2.616402100014966
LinearSVC,22,0.8969583333333333,0.8970416666666667,2.393303500022739
LinearSVC,23,0.8969791666666665,0.8970416666666667,2.195936000032816
LinearSVC,24,0.8970208333333332,0.8970416666666667,2.627963000035379
LinearSVC,25,0.8968125,0.8970416666666667,3.9791084000025876
LinearSVC,26,0.8969999999999999,0.8970416666666667,2.2017602000269108
LinearSVC,27,0.8970208333333332,0.8970416666666667,2.225830000010319
LinearSVC,28,0.8969791666666665,0.8970416666666667,2.85847430001013
LinearSVC,29,0.8745208333333334,0.8970416666666667,16.465103599999566
LinearSVC,30,0.8970208333333332,0.8970416666666667,2.0742339999997057
LinearSVC,31,0.8970208333333334,0.8970416666666667,2.120559500006493
LinearSVC,32,0.8970208333333332,0.8970416666666667,2.2534490000107326
LinearSVC,33,0.8969999999999999,0.8970416666666667,2.0872528000036255
LinearSVC,34,0.8970208333333334,0.8970416666666667,1.6988067000056617
LinearSVC,35,0.8970416666666667,0.8970416666666667,1.7580540000344627
LinearSVC,36,0.8970208333333332,0.8970416666666667,1.8290874999947846
LinearSVC,37,0.8970208333333332,0.8970416666666667,1.8827406000345945
LinearSVC,38,0.8969999999999999,0.8970416666666667,1.7710096000228077
LinearSVC,39,0.8970208333333334,0.8970416666666667,1.9540427000029013
LinearSVC,40,0.8965416666666666,0.8970416666666667,1.7784338999772444
LinearSVC,41,0.8970625,0.8970625,1.880280399986077
LinearSVC,42,0.8969999999999999,0.8970625,1.9163531999802217
LinearSVC,43,0.897,0.8970625,1.8637872000108473
LinearSVC,44,0.8970208333333332,0.8970625,1.9102636000025086
LinearSVC,45,0.897,0.8970625,1.8563613999867812
LinearSVC,46,0.8970416666666667,0.8970625,2.144276999984868
LinearSVC,47,0.8969999999999999,0.8970625,2.3183866000035778
LinearSVC,48,0.8970208333333334,0.8970625,2.162299800023902
LinearSVC,49,0.8969791666666668,0.8970625,2.4024359000031836
LinearSVC,50,0.8970208333333334,0.8970625,2.2683708000113256
NB,1,0.8430416666666666,0.8430416666666666,1.1943261999986134
NB,2,0.8430416666666666,0.8430416666666666,1.7335788999916986
NB,3,0.8430416666666666,0.8430416666666666,1.7298407000489533
NB,4,0.8430416666666666,0.8430416666666666,1.5261087999679148
NB,5,0.8430416666666666,0.8430416666666666,1.5673406000132672
NB,6,0.8430416666666666,0.8430416666666666,1.4451040999847464
NB,7,0.8430416666666666,0.8430416666666666,1.3805567999952473
NB,8,0.8430416666666666,0.8430416666666666,1.4059492000378668
NB,9,0.8430416666666666,0.8430416666666666,1.3036490999511443
NB,10,0.8430416666666666,0.8430416666666666,1.2886053000111133
NB,11,0.8430416666666666,0.8430416666666666,1.2563036999781616
NB,12,0.8430416666666666,0.8430416666666666,1.5179783999919891
NB,13,0.8430416666666666,0.8430416666666666,1.5775976000004448
NB,14,0.8430416666666666,0.8430416666666666,1.3730212999507785
NB,15,0.8430416666666666,0.8430416666666666,1.3226147000095807
NB,16,0.8430416666666666,0.8430416666666666,1.4016308999853209
NB,17,0.8430416666666666,0.8430416666666666,1.5014628000208177
NB,18,0.8430416666666666,0.8430416666666666,1.4007617000024766
NB,19,0.8430416666666666,0.8430416666666666,1.3343292999779806
NB,20,0.8430416666666666,0.8430416666666666,1.8069247999810614
NB,21,0.8430416666666666,0.8430416666666666,1.490189400035888
NB,22,0.8430416666666666,0.8430416666666666,1.4027394999866374
NB,23,0.8430416666666666,0.8430416666666666,1.2811666000052355
NB,24,0.8430416666666666,0.8430416666666666,1.2856255000224337
NB,25,0.8430416666666666,0.8430416666666666,1.7156181000173092
NB,26,0.8430416666666666,0.8430416666666666,1.670477600011509
NB,27,0.8430416666666666,0.8430416666666666,1.2911078000324778
NB,28,0.8430416666666666,0.8430416666666666,1.4929959999863058
NB,29,0.8430416666666666,0.8430416666666666,1.2679302000324242
NB,30,0.8430416666666666,0.8430416666666666,1.36188789998414
NB,31,0.8430416666666666,0.8430416666666666,1.8129795999848284
NB,32,0.8430416666666666,0.8430416666666666,1.2979083000100218
NB,33,0.8430416666666666,0.8430416666666666,1.5807875000173226
NB,34,0.8430416666666666,0.8430416666666666,1.4856524000060745
NB,35,0.8430416666666666,0.8430416666666666,1.7139906999655068
NB,36,0.8430416666666666,0.8430416666666666,1.1889700000174344
NB,37,0.8430416666666666,0.8430416666666666,1.4361055999761447
NB,38,0.8430416666666666,0.8430416666666666,1.2766110000084154
NB,39,0.8430416666666666,0.8430416666666666,1.3961001000134274
NB,40,0.8430416666666666,0.8430416666666666,1.5698846000013873
NB,41,0.8430416666666666,0.8430416666666666,1.5341372999828309
NB,42,0.8430416666666666,0.8430416666666666,1.531306900025811
NB,43,0.8430416666666666,0.8430416666666666,1.282075499999337
NB,44,0.8430416666666666,0.8430416666666666,1.2782268999726512
NB,45,0.8430416666666666,0.8430416666666666,1.6381360000232235
NB,46,0.8430416666666666,0.8430416666666666,1.1695914000156336
NB,47,0.8430416666666666,0.8430416666666666,1.3509563999832608
NB,48,0.8430416666666666,0.8430416666666666,1.3664526999928057
NB,49,0.8430416666666666,0.8430416666666666,1.383930500014685
NB,50,0.8430416666666666,0.8430416666666666,1.3997155000106432
QDA,1,0.8408541666666667,0.8408541666666667,1.4383298000320792
QDA,2,0.8624375000000001,0.8624375000000001,1.6547344999853522
QDA,3,0.8353333333333334,0.8624375000000001,1.2690290999598801
QDA,4,0.845375,0.8624375000000001,1.577446500014048
QDA,5,0.8936249999999999,0.8936249999999999,1.4433222999796271
QDA,6,0.8263541666666667,0.8936249999999999,1.353139100014232
